graph_type,n_left,n_right,num_vertices,num_edges,density,expected_average_degree,average_degree,max_degree,degree_variance,degree_gini,param,trial,seed,optimal_size,greedy_size,random_greedy_size,modern_estimate,modern_mu1,modern_mu2,selected_case,M_size,Mprime_estimate,B1_estimate,B2_estimate,unmatched_num_vertices,copied_num_vertices,case1_copied_num_vertices,case2_copied_num_vertices,epsilon,k,sparsify_c,greedy_ratio,random_greedy_ratio,modern_ratio,modern_error,modern_relative_error,t_greedy,t_random_greedy,t_modern,t_modern_sparsify,t_modern_case1,t_modern_case2,t_modern_other,t_hopcroft
powerlaw,50,50,100,100,0.04,2.0,2.0,23,13.54,0.7041999999999999,0.04,18,50500787,18,14,17,17.0,17.0,13.740833117791091,case1,17,0.0,0.0,146.1068017749443,66,2574,2574,3118,0.3,16,93,0.7777777777777778,0.9444444444444444,0.9444444444444444,-1.0,-0.05555555555555555,5.199981387704611e-06,4.399975296109915e-06,0.05518870000378229,0.0005406999844126403,0.0008654000121168792,0.053744199976790696,3.84000304620713e-05,0.00022720001288689673
powerlaw,50,50,100,100,0.04,2.0,2.0,23,13.42,0.7014,0.04,19,50510787,19,18,15,16.0,16.0,13.145106614940856,case1,16,0.0,0.0,145.7228427305757,68,2652,2652,3164,0.3,16,93,0.9473684210526315,0.7894736842105263,0.8421052631578947,-3.0,-0.15789473684210525,6.999995093792677e-06,4.2000028770416975e-06,0.07055639999452978,0.0006240000075194985,0.0008689000096637756,0.06901809998089448,4.539999645203352e-05,0.00021070000366307795
powerlaw,50,50,100,200,0.08,4.0,4.0,38,36.6,0.58125,0.08,0,50340787,30,26,24,21.871438265862977,21.0,21.871438265862977,case2,21,0.0,0.0,369.66140928347664,58,2934,2262,2934,0.3,16,93,0.8666666666666667,0.8,0.7290479421954326,-8.128561734137023,-0.27095205780456744,1.0499992640689015e-05,8.200004231184721e-06,0.221512200019788,0.0015244999958667904,0.0018586000078357756,0.21803479999653064,9.430001955479383e-05,0.0002476000227034092
powerlaw,50,50,100,200,0.08,4.0,4.0,36,34.9,0.6093,0.08,1,50350787,27,23,22,21.0,21.0,20.51044453548457,case1,21,0.0,0.0,317.0897369285279,58,2262,2262,2934,0.3,16,93,0.8518518518518519,0.8148148148148148,0.7777777777777778,-6.0,-0.2222222222222222,9.799987310543656e-06,7.700000423938036e-06,0.17437609998160042,0.0008646999776829034,0.0012040000001434237,0.17224820001865737,5.91999851167202e-05,0.0002646000066306442
powerlaw,50,50,100,200,0.08,4.0,4.0,34,32.54,0.60155,0.08,2,50360787,28,22,23,21.02891833753349,21.0,21.02891833753349,case2,21,0.0,0.0,337.11704068279414,58,2934,2262,2934,0.3,16,93,0.7857142857142857,0.8214285714285714,0.7510327977690532,-6.97108166246651,-0.2489672022309468,1.559997326694429e-05,9.899988071992993e-06,0.15670389999286272,0.0014567000034730881,0.001752999989548698,0.15338689999771304,0.00010730000212788582,0.00031839997973293066
powerlaw,50,50,100,200,0.08,4.0,4.0,35,36.14,0.61235,0.08,3,50370787,25,21,19,22.0,22.0,20.197604898854742,case1,22,0.0,0.0,282.37813283296475,56,2184,2184,2888,0.3,16,93,0.84,0.76,0.88,-3.0,-0.12,9.600014891475439e-06,7.200025720521808e-06,0.14216960000339895,0.0011629000073298812,0.0009195000166073442,0.14002589997835457,6.130000110715628e-05,0.0002683000057004392
powerlaw,50,50,100,200,0.08,4.0,4.0,34,33.74,0.60795,0.08,4,50380787,28,22,21,22.0,22.0,20.006225509754884,case1,22,0.0,0.0,274.98564136538795,56,2184,2184,2888,0.3,16,93,0.7857142857142857,0.75,0.7857142857142857,-6.0,-0.21428571428571427,9.299983503296971e-06,7.599999662488699e-06,0.13964489998761564,0.0012250000145286322,0.0009420999849680811,0.13742039998760447,5.740000051446259e-05,0.00023579999106004834
powerlaw,50,50,100,200,0.08,4.0,4.0,38,36.22,0.6012,0.08,5,50390787,28,22,23,21.93624749111909,21.0,21.93624749111909,case2,21,0.0,0.0,372.16482225275996,58,2934,2262,2934,0.3,16,93,0.7857142857142857,0.8214285714285714,0.7834374103971103,-6.06375250888091,-0.21656258960288963,9.500014130026102e-06,7.500028004869819e-06,0.17109460002393462,0.0010344999900553375,0.0010016000014729798,0.1690054000064265,5.310002597980201e-05,0.00019310001516714692
powerlaw,50,50,100,200,0.08,4.0,4.0,37,39.04,0.6191500000000001,0.08,6,50400787,25,19,21,18.880980728477375,18.0,18.880980728477375,case2,18,0.0,0.0,322.03000996607057,64,3072,2496,3072,0.3,16,93,0.76,0.84,0.755239229139095,-6.119019271522625,-0.24476077086090497,1.270000939257443e-05,1.0599993402138352e-05,0.1853032999788411,0.0010538999922573566,0.0009052999957930297,0.18327079998562112,7.330000516958535e-05,0.00024920000578276813
powerlaw,50,50,100,200,0.08,4.0,4.0,40,37.08,0.6174999999999999,0.08,7,50410787,23,22,19,17.80437595915624,17.0,17.80437595915624,case2,17,0.0,0.0,303.07096559746986,66,3118,2574,3118,0.3,16,93,0.9565217391304348,0.8260869565217391,0.7741033025720104,-5.195624040843761,-0.2258966974279896,9.099981980398297e-06,7.299997378140688e-06,0.21190160000696778,0.0010378000151831657,0.0008964999869931489,0.20991189999040216,5.540001438930631e-05,0.0002373000024817884
powerlaw,50,50,100,200,0.08,4.0,4.0,35,35.24,0.6106,0.08,8,50420787,26,21,21,20.0,20.0,18.675434878657153,case1,20,0.0,0.0,268.8354707169238,60,2340,2340,2980,0.3,16,93,0.8076923076923077,0.8076923076923077,0.7692307692307693,-6.0,-0.23076923076923078,9.399984264746308e-06,7.700000423938036e-06,0.1571838999807369,0.0010469000262673944,0.0008267999801319093,0.15524320001713932,6.699995719827712e-05,0.0002673999988473952
powerlaw,50,50,100,200,0.08,4.0,4.0,37,35.8,0.5916999999999999,0.08,9,50430787,27,22,23,21.409806937893258,19.0,21.409806937893258,case2,19,0.0,0.0,397.084617474603,62,3026,2418,3026,0.3,16,93,0.8148148148148148,0.8518518518518519,0.7929558125145652,-5.590193062106742,-0.2070441874854349,8.500006515532732e-06,7.599999662488699e-06,0.1916444000089541,0.0010849999962374568,0.0008837000059429556,0.18961880001006648,5.6899996707215905e-05,0.00023700000019744039
powerlaw,50,50,100,200,0.08,4.0,4.0,36,35.92,0.6043499999999999,0.08,10,50440787,26,21,22,21.0,21.0,19.08464157985005,case1,21,0.0,0.0,262.0146516042958,58,2262,2262,2934,0.3,16,93,0.8076923076923077,0.8461538461538461,0.8076923076923077,-5.0,-0.19230769230769232,8.400005754083395e-06,7.90000194683671e-06,0.19196290001855232,0.0012313000042922795,0.0008884999842848629,0.18979040000704117,5.2700022934004664e-05,0.00029880000511184335
powerlaw,50,50,100,200,0.08,4.0,4.0,35,33.3,0.5963499999999999,0.08,11,50450787,27,20,22,22.0,22.0,19.623466731555176,case1,22,0.0,0.0,260.20065843023434,56,2184,2184,2888,0.3,16,93,0.7407407407407407,0.8148148148148148,0.8148148148148148,-5.0,-0.18518518518518517,9.800016414374113e-06,8.100003469735384e-06,0.14574070001253858,0.000947100023040548,0.0009042999881785363,0.14383049999014474,5.880001117475331e-05,0.00021269998978823423
powerlaw,50,50,100,200,0.08,4.0,4.0,36,36.12,0.5952999999999999,0.08,12,50460787,28,24,23,24.0,24.0,20.262693891515067,case1,24,0.0,0.0,239.6375184984938,52,2028,2028,2796,0.3,16,93,0.8571428571428571,0.8214285714285714,0.8571428571428571,-4.0,-0.14285714285714285,9.899988071992993e-06,7.599999662488699e-06,0.13125410000793636,0.0009409000049345195,0.000817699998151511,0.1294315999839455,6.390002090483904e-05,0.0002440999960526824
powerlaw,50,50,100,200,0.08,4.0,4.0,38,36.56,0.5931,0.08,13,50470787,25,22,21,20.0,20.0,18.5437842370326,case1,20,0.0,0.0,263.7501464848419,60,2340,2340,2980,0.3,16,93,0.88,0.84,0.8,-5.0,-0.2,9.000010322779417e-06,8.300004992634058e-06,0.20530719999806024,0.0010266000172123313,0.0008632999961264431,0.20336529999622144,5.199998850002885e-05,0.0002432999899610877
powerlaw,50,50,100,200,0.08,4.0,4.0,36,34.58,0.6141000000000001,0.08,14,50480787,27,22,22,21.0,21.0,19.667924607155083,case1,21,0.0,0.0,284.5453683278453,58,2262,2262,2934,0.3,16,93,0.8148148148148148,0.8148148148148148,0.7777777777777778,-6.0,-0.2222222222222222,9.200011845678091e-06,7.800001185387373e-06,0.1422489999968093,0.0008910000033210963,0.0008317000174429268,0.14046749999397434,5.879998207092285e-05,0.00019920000340789557
powerlaw,50,50,100,200,0.08,4.0,4.0,28,32.34,0.59165,0.08,15,50490787,30,23,24,23.0,23.0,22.483009955468177,case1,23,0.0,0.0,348.0300099660705,54,2106,2106,2842,0.3,16,93,0.7666666666666667,0.8,0.7666666666666667,-7.0,-0.23333333333333334,1.0099989594891667e-05,7.599999662488699e-06,0.159866800007876,0.0009158000175375491,0.0009015000250656158,0.15799109998624772,5.8399979025125504e-05,0.00025439998717047274
powerlaw,50,50,100,200,0.08,4.0,4.0,37,37.88,0.60755,0.08,16,50500787,29,23,23,22.0,22.0,20.261398028554694,case1,22,0.0,0.0,284.8422966554904,56,2184,2184,2888,0.3,16,93,0.7931034482758621,0.7931034482758621,0.7586206896551724,-7.0,-0.2413793103448276,8.200004231184721e-06,7.499998901039362e-06,0.15402030001860112,0.0010045999952126294,0.000842099980218336,0.15212050001719035,5.310002597980201e-05,0.00020799998310394585
powerlaw,50,50,100,200,0.08,4.0,4.0,36,33.42,0.6024499999999999,0.08,17,50510787,30,23,24,23.0,23.0,22.9224491944747,case1,23,0.0,0.0,365.00441269644597,54,2106,2106,2842,0.3,16,93,0.7666666666666667,0.8,0.7666666666666667,-7.0,-0.23333333333333334,8.69997893460095e-06,7.800001185387373e-06,0.14644719997886568,0.0008129999914672226,0.0008375000033993274,0.1447434999863617,5.319999763742089e-05,0.0002069000038318336
powerlaw,50,50,100,200,0.08,4.0,4.0,33,34.5,0.6083000000000001,0.08,18,50520787,28,25,23,22.0,22.0,18.985535434555658,case1,22,0.0,0.0,235.55902020497845,56,2184,2184,2888,0.3,16,93,0.8928571428571429,0.8214285714285714,0.7857142857142857,-6.0,-0.21428571428571427,9.500014130026102e-06,7.599999662488699e-06,0.16654019997804426,0.000901699997484684,0.0008296000014524907,0.1647571999928914,5.169998621568084e-05,0.00022680000984109938
powerlaw,50,50,100,200,0.08,4.0,4.0,33,33.28,0.6168,0.08,19,50530787,27,21,23,20.91349578627458,20.0,20.91349578627458,case2,20,0.0,0.0,355.28598266231626,60,2980,2340,2980,0.3,16,93,0.7777777777777778,0.8518518518518519,0.7745739180101696,-6.086504213725419,-0.22542608198983036,9.300012607127428e-06,7.499998901039362e-06,0.1776681000192184,0.000913099996978417,0.0008612999808974564,0.17583300001570024,6.070002564229071e-05,0.00023060000967234373
powerlaw,50,50,100,400,0.16,8.0,8.0,50,75.5,0.48397500000000004,0.16,0,50380787,42,33,30,31.0,31.0,29.190492229961606,case1,31,0.0,0.0,426.103388805661,38,1482,1482,2474,0.3,16,93,0.7857142857142857,0.7142857142857143,0.7380952380952381,-11.0,-0.2619047619047619,1.3599987141788006e-05,1.1800002539530396e-05,0.23185620000003837,0.0007591000176034868,0.0009430999925825745,0.2300612999824807,9.270000737160444e-05,0.00030899999546818435
powerlaw,50,50,100,400,0.16,8.0,8.0,45,76.1,0.4827999999999999,0.16,1,50390787,42,34,30,31.0,31.0,30.77529205110175,case1,31,0.0,0.0,487.32011235514904,38,1482,1482,2474,0.3,16,93,0.8095238095238095,0.7142857142857143,0.7380952380952381,-11.0,-0.2619047619047619,1.3500015484169126e-05,1.1299998732283711e-05,0.2519568999996409,0.000738300004741177,0.0010147999855689704,0.2501122000103351,9.159999899566174e-05,0.00033279997296631336
powerlaw,50,50,100,400,0.16,8.0,8.0,46,81.26,0.505425,0.16,2,50400787,41,29,31,30.0,30.0,29.650003051220132,case1,30,0.0,0.0,466.48052191146303,40,1560,1560,2520,0.3,16,93,0.7073170731707317,0.7560975609756098,0.7317073170731707,-11.0,-0.2682926829268293,1.2900010915473104e-05,1.1800002539530396e-05,0.2802131000207737,0.0007858999888412654,0.0009532000112812966,0.2783865999954287,8.74000252224505e-05,0.0003634000022429973
powerlaw,50,50,100,400,0.16,8.0,8.0,47,80.08,0.50335,0.16,3,50410787,39,29,29,30.0,30.0,27.64608590219671,case1,30,0.0,0.0,389.0743785667532,40,1560,1560,2520,0.3,16,93,0.7435897435897436,0.7435897435897436,0.7692307692307693,-9.0,-0.23076923076923078,1.3200013199821115e-05,1.1500000255182385e-05,0.30552259998512454,0.0008132999937515706,0.0009939000010490417,0.30361940001603216,9.599997429177165e-05,0.00042070000199601054
powerlaw,50,50,100,400,0.16,8.0,8.0,45,76.6,0.504575,0.16,4,50420787,42,33,31,31.0,31.0,29.682326657211995,case1,31,0.0,0.0,445.1016823210193,38,1482,1482,2474,0.3,16,93,0.7857142857142857,0.7380952380952381,0.7380952380952381,-11.0,-0.2619047619047619,1.8400023691356182e-05,1.4199991710484028e-05,0.2354308999783825,0.0007747000199742615,0.0010963999957311898,0.23344529999303631,0.00011449996964074671,0.00031350000062957406
powerlaw,50,50,100,400,0.16,8.0,8.0,47,79.16,0.5004500000000001,0.16,5,50430787,40,31,30,30.0,30.0,29.093359398713623,case1,30,0.0,0.0,444.9788154268214,40,1560,1560,2520,0.3,16,93,0.775,0.75,0.75,-10.0,-0.25,1.3100012438371778e-05,1.1900003300979733e-05,0.2677088999771513,0.0007654000073671341,0.0009617999894544482,0.26589290000265464,8.87999776750803e-05,0.0003090999962296337
powerlaw,50,50,100,400,0.16,8.0,8.0,47,81.72,0.49340000000000006,0.16,6,50440787,40,31,33,29.506542166532306,28.0,29.506542166532306,case2,28,0.0,0.0,506.1938324916679,44,2612,1716,2612,0.3,16,93,0.775,0.825,0.7376635541633076,-10.493457833467694,-0.26233644583669236,1.3999990187585354e-05,1.2399978004395962e-05,0.33506599999964237,0.000903200008906424,0.0014979999978095293,0.33256249999976717,0.00010229999315924942,0.0003877999843098223
powerlaw,50,50,100,400,0.16,8.0,8.0,47,74.62,0.4843249999999999,0.16,7,50450787,39,31,31,31.557008259333863,29.0,31.557008259333863,case2,29,0.0,0.0,562.7706243005415,42,2566,1638,2566,0.3,16,93,0.7948717948717948,0.7948717948717948,0.8091540579316375,-7.4429917406661374,-0.1908459420683625,1.4699995517730713e-05,1.2600008631125093e-05,0.31681140000000596,0.0008405999979004264,0.0010538999922573566,0.31482890000916086,8.800000068731606e-05,0.00034950001281686127
powerlaw,50,50,100,400,0.16,8.0,8.0,48,78.04,0.47687499999999994,0.16,8,50460787,40,29,31,31.160245033686174,29.0,31.160245033686174,case2,29,0.0,0.0,547.4446857339886,42,2566,1638,2566,0.3,16,93,0.725,0.775,0.7790061258421543,-8.839754966313826,-0.22099387415784566,1.400001929141581e-05,1.2100004823878407e-05,0.3454524999833666,0.0008659999875817448,0.0010620999964885414,0.3434354000200983,8.899997919797897e-05,0.0003338000096846372
powerlaw,50,50,100,400,0.16,8.0,8.0,46,77.8,0.5009250000000001,0.16,9,50470787,41,30,32,33.0,33.0,29.152160366231627,case1,33,0.0,0.0,379.3678939251149,34,1326,1326,2382,0.3,16,93,0.7317073170731707,0.7804878048780488,0.8048780487804879,-8.0,-0.1951219512195122,1.3999990187585354e-05,1.2300006346777081e-05,0.2183909000013955,0.000673400005325675,0.0009472999954596162,0.2166770999901928,9.310001041740179e-05,0.0003360999980941415
powerlaw,50,50,100,400,0.16,8.0,8.0,47,80.64,0.5027250000000001,0.16,10,50480787,38,30,30,29.56747846136911,27.0,29.56747846136911,case2,27,0.0,0.0,531.1750611606099,46,2658,1794,2658,0.3,16,93,0.7894736842105263,0.7894736842105263,0.7780915384570818,-8.43252153863089,-0.22190846154291818,1.3400014722719789e-05,1.2100004823878407e-05,0.3520622000214644,0.0009413000079803169,0.0010024000075645745,0.350025200023083,9.329998283647001e-05,0.0008576000109314919
powerlaw,50,50,100,400,0.16,8.0,8.0,47,80.24,0.49439999999999995,0.16,11,50490787,39,26,26,29.0,29.0,27.589376002856937,case1,29,0.0,0.0,409.51123863501255,42,1638,1638,2566,0.3,16,93,0.6666666666666666,0.6666666666666666,0.7435897435897436,-10.0,-0.2564102564102564,1.3699987903237343e-05,1.2199976481497288e-05,0.36935140000423416,0.0008763000078033656,0.0010556000052019954,0.367310700006783,0.00010879998444579542,0.00028929999098181725
powerlaw,50,50,100,400,0.16,8.0,8.0,47,76.8,0.4894749999999999,0.16,12,50500787,41,32,31,29.51651167028859,29.0,29.51651167028859,case2,29,0.0,0.0,483.9515116725552,42,2566,1638,2566,0.3,16,93,0.7804878048780488,0.7560975609756098,0.7199149187875266,-11.48348832971141,-0.2800850812124734,2.5299988919869065e-05,4.7600013203918934e-05,0.3160642000148073,0.0015530000091530383,0.002057200006674975,0.3122495000134222,0.0002044999855570495,0.0003789999755099416
powerlaw,50,50,100,400,0.16,8.0,8.0,46,74.24,0.48724999999999996,0.16,13,50510787,44,32,33,33.0,33.0,30.678026645114343,case1,33,0.0,0.0,438.3081669626576,34,1326,1326,2382,0.3,16,93,0.7272727272727273,0.75,0.75,-11.0,-0.25,1.2800010154023767e-05,1.179997343569994e-05,0.1564788999967277,0.0007320000149775296,0.0009868000051937997,0.15467320001334883,8.68999632075429e-05,0.00031259999377653003
powerlaw,50,50,100,400,0.16,8.0,8.0,48,82.9,0.5061249999999999,0.16,14,50520787,41,30,32,29.333452497443375,28.0,29.333452497443375,case2,28,0.0,0.0,499.50782566572923,44,2612,1716,2612,0.3,16,93,0.7317073170731707,0.7804878048780488,0.715450060913253,-11.666547502556625,-0.284549939086747,1.3299984857439995e-05,1.1900003300979733e-05,0.34709309999016114,0.0008545999880880117,0.0010689000191632658,0.34507769998162985,9.190000128000975e-05,0.00034550001146271825
powerlaw,50,50,100,400,0.16,8.0,8.0,45,74.58,0.493225,0.16,15,50530787,40,30,28,30.08331627835672,29.0,30.08331627835672,case2,29,0.0,0.0,505.8457096247736,42,2566,1638,2566,0.3,16,93,0.75,0.7,0.752082906958918,-9.916683721643281,-0.24791709304108203,1.379998866468668e-05,1.2100004823878407e-05,0.31799099998897873,0.0012818000104743987,0.0011055999784730375,0.315513200010173,9.039998985826969e-05,0.00034080000477842987
powerlaw,50,50,100,400,0.16,8.0,8.0,46,81.12,0.4925999999999999,0.16,16,50540787,39,28,31,31.0,31.0,28.58936126332224,case1,31,0.0,0.0,402.8832522868897,38,1482,1482,2474,0.3,16,93,0.717948717948718,0.7948717948717948,0.7948717948717948,-8.0,-0.20512820512820512,1.4100020052865148e-05,1.1900003300979733e-05,0.3027605999959633,0.00077039998723194,0.0010178000084124506,0.3008854999789037,8.690002141520381e-05,0.00034160001087002456
powerlaw,50,50,100,400,0.16,8.0,8.0,48,78.24,0.4913749999999999,0.16,17,50550787,41,30,33,31.0,31.0,29.02654742087814,case1,31,0.0,0.0,419.77062430054156,38,1482,1482,2474,0.3,16,93,0.7317073170731707,0.8048780487804879,0.7560975609756098,-10.0,-0.24390243902439024,1.37000170070678e-05,1.1900003300979733e-05,0.2745720000239089,0.0010988999856635928,0.0010149000154342502,0.27236650002305396,9.169999975711107e-05,0.0003352000203449279
powerlaw,50,50,100,400,0.16,8.0,8.0,46,77.28,0.49505,0.16,18,50560787,40,30,30,30.0,30.0,29.204688129214926,case1,30,0.0,0.0,449.27915672374974,40,1560,1560,2520,0.3,16,93,0.75,0.75,0.75,-10.0,-0.25,1.4299992471933365e-05,1.1500000255182385e-05,0.3138994999753777,0.0008184000034816563,0.0010294000094290823,0.3119601999933366,9.149996913038194e-05,0.0002961000136565417
powerlaw,50,50,100,400,0.16,8.0,8.0,45,78.82,0.491225,0.16,19,50570787,39,35,30,29.275755941080398,28.0,29.275755941080398,case2,28,0.0,0.0,497.27915672374974,44,2612,1716,2612,0.3,16,93,0.8974358974358975,0.7692307692307693,0.7506604087456512,-9.724244058919602,-0.24933959125434876,1.3300013961270452e-05,1.279998105019331e-05,0.3316530000010971,0.001043500000378117,0.0015401999989990145,0.328975000011269,9.429999045096338e-05,0.00032389999250881374
powerlaw,50,50,100,800,0.32,16.0,16.0,50,137.22,0.3700375,0.32,0,50460787,50,41,39,38.71133694866587,38.0,38.71133694866587,case2,38,0.0,0.0,635.4771089421798,24,2152,936,2152,0.3,16,93,0.82,0.78,0.7742267389733173,-11.288663051334133,-0.22577326102668266,2.4699984351173043e-05,2.030000905506313e-05,0.3063955999969039,0.0005088000034447759,0.001429900003131479,0.30426449998049065,0.00019240000983700156,0.0004942000086884946
powerlaw,50,50,100,800,0.32,16.0,16.0,50,129.98,0.36888750000000003,0.32,1,50470787,50,39,38,39.0,39.0,38.939457750523516,case1,39,0.0,0.0,621.6614092834768,22,858,858,2106,0.3,16,93,0.78,0.76,0.78,-11.0,-0.22,0.00038449998828582466,3.260001540184021e-05,0.2668054000241682,0.0005991999933030456,0.0017127000028267503,0.2640945000166539,0.00039900001138448715,0.0005067000165581703
powerlaw,50,50,100,800,0.32,16.0,16.0,50,129.02,0.3576124999999999,0.32,2,50480787,50,42,42,42.0,42.0,38.31968359879549,case1,42,0.0,0.0,529.838883686207,16,624,624,1968,0.3,16,93,0.84,0.84,0.84,-8.0,-0.16,3.5200006095692515e-05,2.5599991204217076e-05,0.177477799996268,0.0008267000084742904,0.0020414000027813017,0.17434209998464212,0.00026760000037029386,0.00042249998659826815
powerlaw,50,50,100,800,0.32,16.0,16.0,50,137.34,0.3735124999999999,0.32,3,50490787,50,41,41,41.54197301733147,37.0,41.54197301733147,case2,37,0.0,0.0,767.4446857339886,26,2198,1014,2198,0.3,16,93,0.82,0.82,0.8308394603466295,-8.458026982668528,-0.16916053965337055,2.3200002033263445e-05,1.930000144056976e-05,0.30922240001382306,0.0005406000127550215,0.00145339997834526,0.3070371000212617,0.00019130000146105886,0.0005098000110592693
powerlaw,50,50,100,800,0.32,16.0,16.0,50,134.84,0.37012500000000004,0.32,4,50500787,50,38,38,39.0,39.0,38.613821213807206,case1,39,0.0,0.0,609.0829109899613,22,858,858,2106,0.3,16,93,0.76,0.76,0.78,-11.0,-0.22,2.1800020476803184e-05,1.7999991541728377e-05,0.24704550000024028,0.0004700999998021871,0.0012986999936401844,0.24507149998680688,0.00020520001999102533,0.00045960000716149807
powerlaw,50,50,100,800,0.32,16.0,16.0,50,133.96,0.35973750000000004,0.32,5,50510787,50,43,40,41.916706086215456,39.0,41.916706086215456,case2,39,0.0,0.0,736.66482225276,22,2106,858,2106,0.3,16,93,0.86,0.8,0.8383341217243091,-8.083293913784544,-0.1616658782756909,2.4200009647756815e-05,1.9700004486367106e-05,0.25475530000403523,0.00047050000284798443,0.001431400014553219,0.25266019999980927,0.0001931999868247658,0.00043960000039078295
powerlaw,50,50,100,800,0.32,16.0,16.0,50,135.0,0.37531249999999994,0.32,6,50520787,50,41,41,41.88183489183406,37.0,41.88183489183406,case2,37,0.0,0.0,780.5726720821116,26,2198,1014,2198,0.3,16,93,0.82,0.82,0.8376366978366812,-8.11816510816594,-0.1623633021633188,2.5199988158419728e-05,1.9500002963468432e-05,0.21636920000310056,0.0009849999914877117,0.0014423000102397054,0.21375239998451434,0.00018950001685880125,0.0004522999806795269
powerlaw,50,50,100,800,0.32,16.0,16.0,50,133.44,0.3672500000000001,0.32,7,50530787,50,39,41,39.079016266259075,39.0,39.079016266259075,case2,39,0.0,0.0,627.0521942664119,22,2106,858,2106,0.3,16,93,0.78,0.82,0.7815803253251815,-10.920983733740925,-0.21841967467481851,2.780000795610249e-05,1.850002445280552e-05,0.29011900001205504,0.0009108000085689127,0.0013976999907754362,0.28756340002291836,0.00024709998979233205,0.0004456999886315316
powerlaw,50,50,100,800,0.32,16.0,16.0,50,135.94,0.36812500000000004,0.32,8,50540787,50,39,44,40.52238739382372,37.0,40.52238739382372,case2,37,0.0,0.0,728.0607266896201,26,2198,1014,2198,0.3,16,93,0.78,0.88,0.8104477478764744,-9.47761260617628,-0.18955225212352558,2.5699991965666413e-05,1.9700004486367106e-05,0.3297315999807324,0.0005422000249382108,0.0014220000011846423,0.3275609000120312,0.00020649994257837534,0.0004453000146895647
powerlaw,50,50,100,800,0.32,16.0,16.0,50,138.0,0.3773500000000001,0.32,9,50550787,50,40,38,38.483216146808225,37.0,38.483216146808225,case2,37,0.0,0.0,649.292808600883,26,2198,1014,2198,0.3,16,93,0.8,0.76,0.7696643229361645,-11.516783853191775,-0.2303356770638355,2.2599997464567423e-05,1.8200022168457508e-05,0.3646759000257589,0.0005439000087790191,0.0013451999984681606,0.36258149999775924,0.00020530002075247467,0.0005578999989666045
powerlaw,50,50,100,800,0.32,16.0,16.0,50,138.08,0.3702874999999999,0.32,10,50560787,50,39,38,42.36735185540917,37.0,42.36735185540917,case2,37,0.0,0.0,799.3269382937156,26,2198,1014,2198,0.3,16,93,0.78,0.76,0.8473470371081834,-7.632648144590831,-0.15265296289181662,2.549999044276774e-05,2.069998299703002e-05,0.25139210000634193,0.0005566999898292124,0.001431100012268871,0.24919489998137578,0.00020940002286806703,0.0005221999890636653
powerlaw,50,50,100,800,0.32,16.0,16.0,50,136.32,0.3728625000000001,0.32,11,50570787,50,41,40,40.08910364575654,36.0,40.08910364575654,case2,36,0.0,0.0,733.9515116725552,28,2244,1092,2244,0.3,16,93,0.82,0.8,0.8017820729151307,-9.910896354243462,-0.19821792708486924,2.4900014977902174e-05,2.020000829361379e-05,0.3643300000112504,0.0005975000094622374,0.0015339000092353672,0.3619983999815304,0.00020020001102238894,0.0005172999808564782
powerlaw,50,50,100,800,0.32,16.0,16.0,50,138.18,0.3709625000000001,0.32,12,50580787,50,41,39,40.18252551932114,37.0,40.18252551932114,case2,37,0.0,0.0,714.9327403414973,26,2198,1014,2198,0.3,16,93,0.82,0.78,0.8036505103864228,-9.817474480678861,-0.19634948961357723,2.2899999748915434e-05,1.829999382607639e-05,0.3639893000072334,0.0005273999995552003,0.0015004999877419323,0.3617581999860704,0.00020320003386586905,0.0004861000052187592
powerlaw,50,50,100,800,0.32,16.0,16.0,50,126.74,0.35768749999999994,0.32,13,50590787,50,42,39,43.0,43.0,39.17265898962552,case1,43,0.0,0.0,540.159702798835,14,546,546,1922,0.3,16,93,0.84,0.78,0.86,-7.0,-0.14,2.3800006601959467e-05,2.090001362375915e-05,0.11352349998196587,0.00032220000866800547,0.0012183999933768064,0.11179029999766499,0.00019259998225606978,0.00047400000039488077
powerlaw,50,50,100,800,0.32,16.0,16.0,50,134.52,0.3698625,0.32,14,50600787,50,40,38,40.53521377297961,36.0,40.53521377297961,case2,36,0.0,0.0,751.183593583818,28,2244,1092,2244,0.3,16,93,0.8,0.76,0.8107042754595922,-9.46478622702039,-0.1892957245404078,2.500001573935151e-05,1.990000600926578e-05,0.39654389998759143,0.0005827999848406762,0.0017829000134952366,0.3939321000070777,0.0002460999821778387,0.0004212000058032572
powerlaw,50,50,100,800,0.32,16.0,16.0,50,134.7,0.37101249999999997,0.32,15,50610787,50,39,39,40.04233377110364,38.0,40.04233377110364,case2,38,0.0,0.0,686.8900782254563,24,2152,936,2152,0.3,16,93,0.78,0.78,0.8008466754220729,-9.957666228896358,-0.19915332457792714,2.3800006601959467e-05,1.9800005247816443e-05,0.2864289999997709,0.000514600018505007,0.0013704999873880297,0.2843355000077281,0.0002083999861497432,0.0006792000203859061
powerlaw,50,50,100,800,0.32,16.0,16.0,50,127.18,0.36165,0.32,16,50620787,50,41,38,41.0,41.0,39.21775009770736,case1,41,0.0,0.0,587.1562898295517,18,702,702,2014,0.3,16,93,0.82,0.76,0.82,-9.0,-0.18,3.2199983252212405e-05,2.1599989850074053e-05,0.1767489000048954,0.0004245000018272549,0.0015822999994270504,0.17451860001892783,0.00022349998471327126,0.0007083000091370195
